,Unnamed: 0,Sentence,Sentence Encodings,Phrases,Values,word_number,mean_confidence_difference,max_confidence_difference,min_confidence_difference,range_confidence_difference,std_confidence_difference,mean_confidence,max_confidence,min_confidence,range_confidence,std_confidence,original_confidence,original_label,amount_label_switched,above_0.05,above_0.1,above_0.2,above_0.3,below_-0.05,below_-0.1,below_-0.2,below_-0.3,between_+-0.05
30,30,"Putin has continuously been in power since 1999, either as Russia's president or prime minister, making him the country's longest-serving leader since Josef Stalin.","{'Putin': '0', 'Josef Stalin': '0', 'longest serving': '1', ""Russia's president"": '0', 'him': '0', 'making': '0', 'power': '0', 'prime minister': '0', 'continuously': '1', 'since': '0', '1999,': '0', 'either': '0', ""Russia's"": '0', 'president': '0', 'prime': '0', 'minister,': '0', ""country's"": '0', 'longest-serving': '1', 'leader': '0', 'Josef': '0', 'Stalin.': '0'}","['Putin', 'Josef Stalin', 'longest serving', ""Russia's president"", 'him', 'making', 'power', 'prime minister', 'continuously', 'since', '1999,', 'either', ""Russia's"", 'president', 'prime', 'minister,', ""country's"", 'longest-serving', 'leader', 'Josef', 'Stalin.']","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",24,0.037364638987041655,0.15935885906219482,-0.01562809944152832,0.17498695850372314,0.06063983666016984,0.8811434138388861,0.934136152267456,0.7591491937637329,0.17498695850372314,0.06063983666016984,0.9185080528259277,POS,0,1,5,0,0,0,0,0,0,15
31,31,"“We’re at risk of people not knowing the truth,"" Biden said of the horrors of the Holocaust, when 6 million Jews were systematically killed by Nazi Germany and its collaborators. “This hatred continues to lie deep in the hearts of too many people in the world.”","{'Nazi Germany': '1', '’re': '0', 'not knowing': '1', 'said': '0', 'the hearts': '0', 'risk': '1', 'when systematically killed': '1', 'the horrors': '1', 'continues': '0', 'people': '0', 'many people': '0', 'Biden': '0', 'too many people': '1', 'the truth': '0', '6 million Jews': '0', 'the world': '0', 'to lie': '1', 'This hatred': '1', 'its collaborators': '0', 'systematically killed': '1', 'We': '0', 'the Holocaust': '1', '“We’re': '0', 'knowing': '0', 'truth,""': '0', 'horrors': '1', 'Holocaust,': '1', '6': '0', 'million': '0', 'Jews': '0', 'systematically': '1', 'killed': '1', 'Nazi': '1', 'Germany': '0', 'collaborators.': '0', '“This': '0', 'hatred': '1', 'lie': '1', 'deep': '1', 'hearts': '0', 'many': '0', 'world.”': '0'}","['Nazi Germany', '’re', 'not knowing', 'said', 'the hearts', 'risk', 'when systematically killed', 'the horrors', 'continues', 'people', 'many people', 'Biden', 'too many people', 'the truth', '6 million Jews', 'the world', 'to lie', 'This hatred', 'its collaborators', 'systematically killed', 'We', 'the Holocaust', '“We’re', 'knowing', 'truth,""', 'horrors', 'Holocaust,', '6', 'million', 'Jews', 'systematically', 'killed', 'Nazi', 'Germany', 'collaborators.', '“This', 'hatred', 'lie', 'deep', 'hearts', 'many', 'world.”']","[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0]",46,0.000505071310769944,0.011968672275543213,-0.0020412802696228027,0.014009952545166016,0.002563796527840031,0.9731121247722989,0.9756584763526917,0.9616485238075256,0.014009952545166016,0.002563796527840031,0.9736171960830688,NEG,0,0,0,0,0,0,0,0,0,42
32,32,"Microsoft's AI for Good Lab is an applied research and data visualization lab that harnesses the power of big data, and Microsoft's cloud technology.","{'an applied research and data visualization lab': '0', 'big data': '0', 'data visualization': '0', 'applied': '0', ""Microsoft's cloud technology"": '0', 'harnesses': '1', 'cloud technology': '0', ""Microsoft's AI"": '0', 'that': '0', 'visualization lab': '0', 'the power': '0', 'Good Lab': '1', ""Microsoft's"": '0', 'AI': '0', 'Good': '1', 'Lab': '0', 'research': '0', 'data': '0', 'visualization': '0', 'lab': '0', 'power': '0', 'big': '0', 'data,': '0', 'cloud': '0', 'technology.': '0'}","['an applied research and data visualization lab', 'big data', 'data visualization', 'applied', ""Microsoft's cloud technology"", 'harnesses', 'cloud technology', ""Microsoft's AI"", 'that', 'visualization lab', 'the power', 'Good Lab', ""Microsoft's"", 'AI', 'Good', 'Lab', 'research', 'data', 'visualization', 'lab', 'power', 'big', 'data,', 'cloud', 'technology.']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",24,0.01102541446685791,0.13084721565246582,-0.03478449583053589,0.1656317114830017,0.04651038776102091,0.8957667493820191,0.9415766596794128,0.7759449481964111,0.1656317114830017,0.04651038776102091,0.906792163848877,POS,0,1,3,0,0,0,0,0,0,21
33,33,Friday’s tech outage hit Delta especially hard.,"{'Delta': '0', 'hard hit': '1', 'tech outage': '1', 'Friday’s tech outage': '1', 'Friday’s': '0', 'tech': '0', 'outage': '1', 'hit': '1', 'especially': '1', 'hard.': '1'}","['Delta', 'hard hit', 'tech outage', 'Friday’s tech outage', 'Friday’s', 'tech', 'outage', 'hit', 'especially', 'hard.']","[0, 1, 1, 1, 0, 0, 1, 1, 1, 1]",7,0.08514609932899475,0.38644033670425415,-0.008401989936828613,0.39484232664108276,0.13422415855038097,0.8755353391170502,0.9690834283828735,0.5742411017417908,0.39484232664108276,0.13422415855038097,0.9606814384460449,NEG,0,1,1,1,1,0,0,0,0,6
34,34,"He also told CNN’s Anderson Cooper Monday that “it’s going to be a brutal campaign,” in response to GOP Rep. Tim Burchett describing Harris as a “DEI hire,” a comment characterized as racist and offensive by Congressional Black Caucus Chairman Steve Horsford.","{'He': '0', '’s going': '0', 'response': '0', 'GOP Rep. Tim Burchett': '0', 'CNN’s Anderson Cooper': '0', 'brutal campaign': '1', 'it': '0', 'a “DEI hire': '1', 'a comment': '0', 'Congressional Black Caucus Chairman Steve Horsford': '0', 'also told': '0', 'Harris': '0', 'describing': '0', 'characterized': '0', 'a brutal campaign': '1', 'also': '0', 'told': '0', 'CNN’s': '0', 'Anderson': '0', 'Cooper': '0', 'Monday': '0', '“it’s': '0', 'going': '0', 'brutal': '1', 'campaign,”': '0', 'GOP': '0', 'Rep.': '0', 'Tim': '0', 'Burchett': '0', '“DEI': '0', 'hire,”': '0', 'comment': '0', 'racist': '1', 'offensive': '1', 'Congressional': '0', 'Black': '0', 'Caucus': '0', 'Chairman': '0', 'Steve': '0', 'Horsford.': '0'}","['He', '’s going', 'response', 'GOP Rep. Tim Burchett', 'CNN’s Anderson Cooper', 'brutal campaign', 'it', 'a “DEI hire', 'a comment', 'Congressional Black Caucus Chairman Steve Horsford', 'also told', 'Harris', 'describing', 'characterized', 'a brutal campaign', 'also', 'told', 'CNN’s', 'Anderson', 'Cooper', 'Monday', '“it’s', 'going', 'brutal', 'campaign,”', 'GOP', 'Rep.', 'Tim', 'Burchett', '“DEI', 'hire,”', 'comment', 'racist', 'offensive', 'Congressional', 'Black', 'Caucus', 'Chairman', 'Steve', 'Horsford.']","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",42,0.02320454567670822,0.3165552616119385,-0.022387146949768066,0.33894240856170654,0.07023848223674663,0.8715815737843513,0.9171732664108276,0.5782308578491211,0.33894240856170654,0.07023848223674663,0.8947861194610596,NEG,0,0,0,2,1,0,0,0,0,37
35,35,“Well why couldn’t he have dropped out four years ago?” Richard Whitehead said.,"{'why could have ago dropped': '0', 'Richard Whitehead': '0', 'said': '0', 'he': '0', '“Well': '0', 'couldn’t': '0', 'dropped': '1', 'four': '0', 'years': '0', 'ago?”': '0', 'Richard': '0', 'Whitehead': '0', 'said.': '0'}","['why could have ago dropped', 'Richard Whitehead', 'said', 'he', '“Well', 'couldn’t', 'dropped', 'four', 'years', 'ago?”', 'Richard', 'Whitehead', 'said.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",13,-0.03253033757209778,0.1460471749305725,-0.17875051498413086,0.32479768991470337,0.09299546450385839,0.7123212516307831,0.8585414290428162,0.5337437391281128,0.32479768991470337,0.09299546450385839,0.6797909140586853,NEG,3,2,1,0,0,4,2,0,0,4
36,36,"The United Food and Commercial Workers, which has roughly 1.3 million members, also endorsed Harris on Monday, as did the American Federation of Teachers, which has approximately 1.7 million members. The Retail, Wholesale, Department Store Union, which represents 100,000 workers nationwide, also threw its support to Harris on Monday.","{'which': '0', '100,000 workers': '0', 'The United Food and Commercial Workers': '0', 'roughly 1.3 million members': '0', 'Teachers': '0', 'The Retail, Wholesale, Department Store Union': '0', 'also endorsed': '1', 'has': '0', 'approximately 1.7 million members': '0', 'its support': '1', 'nationwide represents': '0', 'Harris': '0', 'the American Federation': '0', 'also threw': '1', 'did': '0', 'Monday': '0', 'United': '0', 'Food': '0', 'Commercial': '0', 'Workers,': '0', 'roughly': '0', '1.3': '0', 'million': '0', 'members,': '0', 'also': '1', 'endorsed': '1', 'Monday,': '0', 'American': '0', 'Federation': '0', 'Teachers,': '0', 'approximately': '0', '1.7': '0', 'members.': '0', 'Retail,': '0', 'Wholesale,': '0', 'Department': '0', 'Store': '0', 'Union,': '0', 'represents': '0', '100,000': '0', 'workers': '0', 'nationwide,': '0', 'threw': '1', 'support': '1', 'Monday.': '0'}","['which', '100,000 workers', 'The United Food and Commercial Workers', 'roughly 1.3 million members', 'Teachers', 'The Retail, Wholesale, Department Store Union', 'also endorsed', 'has', 'approximately 1.7 million members', 'its support', 'nationwide represents', 'Harris', 'the American Federation', 'also threw', 'did', 'Monday', 'United', 'Food', 'Commercial', 'Workers,', 'roughly', '1.3', 'million', 'members,', 'also', 'endorsed', 'Monday,', 'American', 'Federation', 'Teachers,', 'approximately', '1.7', 'members.', 'Retail,', 'Wholesale,', 'Department', 'Store', 'Union,', 'represents', '100,000', 'workers', 'nationwide,', 'threw', 'support', 'Monday.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",49,0.0325503667195638,0.22781765460968018,-0.037719547748565674,0.26553720235824585,0.07074694613977166,0.7310703078905741,0.8013402223587036,0.5358030200004578,0.26553720235824585,0.07074694613977166,0.7636206746101379,POS,0,2,0,5,0,0,0,0,0,38
37,37,"LinkedIn co-founder Reid Hoffman, one of the Biden campaign’s biggest donors, also quickly endorsed Harris.","{'quickly endorsed': '1', 'LinkedIn co-founder Reid Hoffman': '0', '-founder': '0', 'the Biden campaign’s biggest donors': '1', 'co-': '0', 'Harris': '0', 'biggest donors': '1', 'also quickly endorsed': '1', 'LinkedIn': '0', 'co-founder': '0', 'Reid': '0', 'Hoffman,': '0', 'one': '0', 'Biden': '0', 'campaign’s': '0', 'biggest': '1', 'donors,': '0', 'also': '0', 'quickly': '1', 'endorsed': '1', 'Harris.': '0'}","['quickly endorsed', 'LinkedIn co-founder Reid Hoffman', '-founder', 'the Biden campaign’s biggest donors', 'co-', 'Harris', 'biggest donors', 'also quickly endorsed', 'LinkedIn', 'co-founder', 'Reid', 'Hoffman,', 'one', 'Biden', 'campaign’s', 'biggest', 'donors,', 'also', 'quickly', 'endorsed', 'Harris.']","[1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",15,0.0529576043287913,0.19365394115447998,-0.0855666995048523,0.2792206406593323,0.07681145791372208,0.6915400524934133,0.8300643563270569,0.5508437156677246,0.2792206406593323,0.07681145791372208,0.7444976568222046,POS,3,5,5,0,0,1,0,0,0,10
38,38,"Between the lines: Biden's weakness wasn't his slight deficit in the national polls, but his narrow path to an electoral college majority.","{'narrow path': '1', 'the lines': '0', 'electoral college': '0', ""Biden's weakness"": '1', 'national polls': '0', 'the national polls': '0', 'his slight deficit': '1', 'college majority': '0', 'his narrow path': '1', 'an electoral college majority': '0', 'slight deficit': '1', 'lines:': '0', ""Biden's"": '0', 'weakness': '1', 'slight': '1', 'deficit': '1', 'national': '0', 'polls,': '0', 'narrow': '1', 'path': '1', 'electoral': '0', 'college': '0', 'majority.': '0'}","['narrow path', 'the lines', 'electoral college', ""Biden's weakness"", 'national polls', 'the national polls', 'his slight deficit', 'college majority', 'his narrow path', 'an electoral college majority', 'slight deficit', 'lines:', ""Biden's"", 'weakness', 'slight', 'deficit', 'national', 'polls,', 'narrow', 'path', 'electoral', 'college', 'majority.']","[1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0]",22,0.010540600333895003,0.09651309251785278,-0.10557210445404053,0.2020851969718933,0.06864591594652651,0.5983066601412637,0.7144193649291992,0.5123341679573059,0.2020851969718933,0.06864591594652651,0.6088472604751587,NEG,9,6,1,0,0,4,2,1,0,9
39,39,"“For a quarter century, Chandra has made discovery after amazing discovery,” said Pat Slane, director of the Chandra X-ray Center. “Astronomers have used Chandra to investigate mysteries that we didn’t even know about when we were building the telescope — including exoplanets and dark energy.”","{'the telescope': '0', 'the Chandra X-ray Center': '0', 'did n’t even know': '0', 'has made': '1', 'said': '0', 'quarter century': '0', 'discovery': '0', 'Astronomers': '0', 'even know': '1', 'Chandra': '0', 'including': '1', 'a quarter century': '0', 'amazing discovery': '1', 'when were building': '0', 'exoplanets': '0', 'have used': '0', 'dark energy': '0', 'we': '0', 'Pat Slane': '0', 'to investigate': '0', 'mysteries': '0', 'director': '0', '“For': '0', 'quarter': '0', 'century,': '0', 'made': '1', 'amazing': '1', 'discovery,”': '1', 'Pat': '0', 'Slane,': '0', 'X-ray': '0', 'Center.': '0', '“Astronomers': '0', 'used': '0', 'investigate': '0', 'didn’t': '0', 'even': '0', 'know': '0', 'building': '0', 'telescope': '0', '—': '0', 'dark': '0', 'energy.”': '0'}","['the telescope', 'the Chandra X-ray Center', 'did n’t even know', 'has made', 'said', 'quarter century', 'discovery', 'Astronomers', 'even know', 'Chandra', 'including', 'a quarter century', 'amazing discovery', 'when were building', 'exoplanets', 'have used', 'dark energy', 'we', 'Pat Slane', 'to investigate', 'mysteries', 'director', '“For', 'quarter', 'century,', 'made', 'amazing', 'discovery,”', 'Pat', 'Slane,', 'X-ray', 'Center.', '“Astronomers', 'used', 'investigate', 'didn’t', 'even', 'know', 'building', 'telescope', '—', 'dark', 'energy.”']","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",45,0.02160817966228578,0.2453378438949585,-0.026669621467590332,0.27200746536254883,0.04901130371126598,0.8781481327080145,0.9264259338378906,0.6544184684753418,0.27200746536254883,0.04901130371126598,0.8997563123703003,POS,2,3,3,1,0,0,0,0,0,36
40,40,"Other airlines got back to normal by the weekend but Delta had to cancel 1,100 flights on Monday, which was more than a quarter of its flights. Hundreds more were canceled on Tuesday. More than 7-thousand in all since Friday.","{'which': '0', 'the weekend': '0', 'back got': '0', 'had': '0', '1,100 flights': '0', 'Hundreds': '0', 'Tuesday': '0', 'Friday': '0', 'more than a quarter': '0', 'canceled': '1', 'Delta': '0', 'its flights': '0', 'to cancel': '1', 'Other airlines': '0', 'Monday': '0', 'airlines': '0', 'got': '0', 'back': '0', 'normal': '0', 'weekend': '0', 'cancel': '1', '1,100': '0', 'flights': '0', 'Monday,': '0', 'quarter': '0', 'flights.': '0', 'Tuesday.': '0', '7-thousand': '0', 'since': '0', 'Friday.': '0'}","['which', 'the weekend', 'back got', 'had', '1,100 flights', 'Hundreds', 'Tuesday', 'Friday', 'more than a quarter', 'canceled', 'Delta', 'its flights', 'to cancel', 'Other airlines', 'Monday', 'airlines', 'got', 'back', 'normal', 'weekend', 'cancel', '1,100', 'flights', 'Monday,', 'quarter', 'flights.', 'Tuesday.', '7-thousand', 'since', 'Friday.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",40,0.012728192976542882,0.20304477214813232,-0.03563535213470459,0.23868012428283691,0.04448793683131618,0.8761221979345594,0.9244857430458069,0.68580561876297,0.23868012428283691,0.04448793683131618,0.8888503909111023,NEG,2,1,0,2,0,0,0,0,0,27
41,41,Secret Service director Kimberly Cheatle has resigned after the attempted assassination of Donald Trump.,"{'attempted': '0', 'Donald Trump': '0', 'the attempted assassination': '1', 'has resigned': '1', 'Secret Service director Kimberly Cheatle': '0', 'Secret': '0', 'Service': '0', 'director': '0', 'Kimberly': '0', 'Cheatle': '0', 'resigned': '1', 'assassination': '1', 'Donald': '0', 'Trump.': '0'}","['attempted', 'Donald Trump', 'the attempted assassination', 'has resigned', 'Secret Service director Kimberly Cheatle', 'Secret', 'Service', 'director', 'Kimberly', 'Cheatle', 'resigned', 'assassination', 'Donald', 'Trump.']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",14,0.022964899738629658,0.22945749759674072,-0.03558206558227539,0.2650395631790161,0.0765107852294703,0.8835982034603754,0.9421451687812805,0.6771056056022644,0.2650395631790161,0.0765107852294703,0.9065631031990051,NEG,2,2,0,2,1,0,0,0,0,9
42,42,"Protesters in Berlin displayed a figure of Putin bathing in a bath of blood with the Ukrainian flag on the side, alongside shredded ballots in ballot boxes.","{'displayed': '0', 'a figure': '0', 'bathing': '1', 'the Ukrainian flag': '0', 'shredded ballots': '1', 'Putin': '0', 'ballot boxes': '0', 'Berlin': '0', 'shredded': '1', 'Ukrainian flag': '0', 'the side': '0', 'blood': '1', 'Protesters': '0', 'a bath': '1', 'figure': '0', 'bath': '1', 'Ukrainian': '0', 'flag': '0', 'side,': '0', 'alongside': '0', 'ballots': '0', 'ballot': '0', 'boxes.': '0'}","['displayed', 'a figure', 'bathing', 'the Ukrainian flag', 'shredded ballots', 'Putin', 'ballot boxes', 'Berlin', 'shredded', 'Ukrainian flag', 'the side', 'blood', 'Protesters', 'a bath', 'figure', 'bath', 'Ukrainian', 'flag', 'side,', 'alongside', 'ballots', 'ballot', 'boxes.']","[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",27,0.04578371210531755,0.3219204545021057,-0.06413781642913818,0.3860582709312439,0.10163016325166005,0.780397580428557,0.8903191089630127,0.5042608380317688,0.3860582709312439,0.10163016325166005,0.8261812925338745,NEG,1,2,2,0,3,1,0,0,0,15
43,43,He hasn’t lost a bid for public office since.,"{'has n’t since lost': '1', 'a bid': '0', 'public office': '0', 'He': '0', 'hasn’t': '1', 'lost': '1', 'bid': '0', 'public': '0', 'office': '0', 'since.': '1'}","['has n’t since lost', 'a bid', 'public office', 'He', 'hasn’t', 'lost', 'bid', 'public', 'office', 'since.']","[1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",9,-0.07563423117001851,0.0,-0.16546720266342163,0.16546720266342163,0.0623853512859128,0.7437435289223989,0.833576500415802,0.6681092977523804,0.16546720266342163,0.0623853512859128,0.6681092977523804,POS,4,0,0,0,0,2,4,0,1,3
44,44,Donald Trump said some undocumented immigrants are “not people.”,"{'some undocumented immigrants': '0', 'people': '1', 'said': '0', 'Donald Trump': '0', 'undocumented immigrants': '0', 'Donald': '0', 'Trump': '0', 'undocumented': '0', 'immigrants': '0', '“not': '1', 'people.”': '1'}","['some undocumented immigrants', 'people', 'said', 'Donald Trump', 'undocumented immigrants', 'Donald', 'Trump', 'undocumented', 'immigrants', '“not', 'people.”']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",9,-0.1529410822050912,0.027709484100341797,-0.3049865961074829,0.3326960802078247,0.13000465729103017,0.7470428092139108,0.8990883231163025,0.5663922429084778,0.3326960802078247,0.13000465729103017,0.5941017270088196,NEG,4,1,0,0,0,0,3,2,3,2
45,45,"After the White House had already called Russia's election ""not free nor fair"", the State Department has now also denounced the election as unfree and said it would not congratulate President Vladimir Putin.","{'it': '0', 'had already called': '0', 'President Vladimir Putin': '0', 'has now also denounced': '1', 'already called': '0', 'the White House': '0', 'said': '0', ""Russia's election"": '0', 'the election': '0', 'the State Department': '0', 'would not congratulate': '1', 'also denounced': '1', 'White': '0', 'House': '0', 'already': '0', 'called': '0', ""Russia's"": '0', 'election': '0', '""not': '1', 'free': '1', 'fair"",': '1', 'State': '0', 'Department': '0', 'also': '0', 'denounced': '1', 'unfree': '1', 'would': '0', 'congratulate': '0', 'President': '0', 'Vladimir': '0', 'Putin.': '0'}","['it', 'had already called', 'President Vladimir Putin', 'has now also denounced', 'already called', 'the White House', 'said', ""Russia's election"", 'the election', 'the State Department', 'would not congratulate', 'also denounced', 'White', 'House', 'already', 'called', ""Russia's"", 'election', '""not', 'free', 'fair"",', 'State', 'Department', 'also', 'denounced', 'unfree', 'would', 'congratulate', 'President', 'Vladimir', 'Putin.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",33,-0.0005078434944152832,0.13085418939590454,-0.08964681625366211,0.22050100564956665,0.04819546542478631,0.7953351259231567,0.8844740986824036,0.6639730930328369,0.22050100564956665,0.04819546542478631,0.7948272824287415,NEG,1,3,1,1,0,4,0,0,0,22
46,46,"Google will now focus on giving users more control over their browsing data, Chavez wrote. This includes additional privacy controls like IP Protection in Chrome's Incognito mode and ongoing improvements to Privacy Sandbox APIs.","{'giving': '1', 'more control': '1', 'ongoing improvements': '1', 'additional privacy': '1', 'wrote': '0', 'now focus': '0', ""Chrome's Incognito mode"": '0', 'their browsing data': '0', 'privacy controls': '1', 'Chavez': '0', 'browsing': '0', 'will now focus': '0', 'users': '0', 'IP Protection': '1', 'includes': '1', 'This': '0', 'Privacy Sandbox APIs': '1', 'additional privacy controls': '1', 'Google': '0', 'focus': '0', 'control': '0', 'data,': '0', 'wrote.': '0', 'additional': '0', 'privacy': '0', 'controls': '0', 'like': '0', 'IP': '0', 'Protection': '0', ""Chrome's"": '0', 'Incognito': '0', 'mode': '0', 'ongoing': '0', 'improvements': '1', 'Privacy': '0', 'Sandbox': '0', 'APIs.': '0'}","['giving', 'more control', 'ongoing improvements', 'additional privacy', 'wrote', 'now focus', ""Chrome's Incognito mode"", 'their browsing data', 'privacy controls', 'Chavez', 'browsing', 'will now focus', 'users', 'IP Protection', 'includes', 'This', 'Privacy Sandbox APIs', 'additional privacy controls', 'Google', 'focus', 'control', 'data,', 'wrote.', 'additional', 'privacy', 'controls', 'like', 'IP', 'Protection', ""Chrome's"", 'Incognito', 'mode', 'ongoing', 'improvements', 'Privacy', 'Sandbox', 'APIs.']","[1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",34,0.019835324848399442,0.1383659839630127,-0.06694865226745605,0.20531463623046875,0.05132674049658474,0.6671552342527053,0.7539392113685608,0.548624575138092,0.20531463623046875,0.05132674049658474,0.6869905591011047,POS,3,7,5,0,0,2,0,0,0,23
47,47,"Our sister community, Reworked, gathers the world's leading employee experience and digital workplace professionals. And our newest community, VKTR, is home for AI practitioners and forward thinking leaders focused on the business of enterprise AI.","{'newest community': '1', 'workplace professionals': '1', 'digital workplace professionals': '1', 'VKTR': '0', 'leading': '1', 'AI practitioners': '0', 'focused': '1', 'sister community': '0', 'digital workplace': '0', 'enterprise AI': '0', 'gathers': '0', 'forward thinking': '1', 'leaders': '0', 'the business': '0', 'our newest community': '1', 'Reworked': '0', 'home': '0', ""the world's leading employee experience"": '1', 'Our sister community': '0', 'employee experience': '0', 'sister': '0', 'community,': '0', 'Reworked,': '0', ""world's"": '0', 'employee': '0', 'experience': '0', 'digital': '0', 'workplace': '0', 'professionals.': '0', 'newest': '1', 'VKTR,': '0', 'AI': '0', 'practitioners': '0', 'forward': '1', 'thinking': '1', 'business': '0', 'enterprise': '0', 'AI.': '0'}","['newest community', 'workplace professionals', 'digital workplace professionals', 'VKTR', 'leading', 'AI practitioners', 'focused', 'sister community', 'digital workplace', 'enterprise AI', 'gathers', 'forward thinking', 'leaders', 'the business', 'our newest community', 'Reworked', 'home', ""the world's leading employee experience"", 'Our sister community', 'employee experience', 'sister', 'community,', 'Reworked,', ""world's"", 'employee', 'experience', 'digital', 'workplace', 'professionals.', 'newest', 'VKTR,', 'AI', 'practitioners', 'forward', 'thinking', 'business', 'enterprise', 'AI.']","[1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]",35,-0.006497728197198165,0.16783660650253296,-0.07906836271286011,0.24690496921539307,0.05067420538299879,0.829825150339227,0.9023957848548889,0.6554908156394958,0.24690496921539307,0.05067420538299879,0.8233274221420288,POS,0,5,1,0,0,5,0,0,0,27
48,48,Why we care. This decision marks a significant shift in Google’s privacy strategy and will come as a relief to many in the advertising industry who have been scrambling to prepare for a cookieless future.,"{'Why care': '0', 'significant shift': '1', 'who': '0', 'a significant shift': '1', 'This decision': '0', 'a relief': '1', 'have been scrambling': '0', 'Google’s privacy strategy': '0', 'advertising industry': '0', 'a cookieless future': '0', 'the advertising industry': '0', 'we': '0', 'marks': '0', 'will come': '0', 'privacy strategy': '0', 'cookieless future': '0', 'to prepare': '0', 'care.': '0', 'decision': '0', 'significant': '1', 'shift': '0', 'Google’s': '0', 'privacy': '0', 'strategy': '0', 'come': '', 'relief': '1', 'many': '0', 'advertising': '0', 'industry': '0', 'scrambling': '0', 'prepare': '0', 'cookieless': '0', 'future.': '0'}","['Why care', 'significant shift', 'who', 'a significant shift', 'This decision', 'a relief', 'have been scrambling', 'Google’s privacy strategy', 'advertising industry', 'a cookieless future', 'the advertising industry', 'we', 'marks', 'will come', 'privacy strategy', 'cookieless future', 'to prepare', 'care.', 'decision', 'significant', 'shift', 'Google’s', 'privacy', 'strategy', 'come', 'relief', 'many', 'advertising', 'industry', 'scrambling', 'prepare', 'cookieless', 'future.']","[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",35,-0.00307371154908211,0.15400230884552002,-0.11977499723434448,0.2737773060798645,0.06638435158381671,0.726491053258219,0.8431923389434814,0.5694150328636169,0.2737773060798645,0.06638435158381671,0.723417341709137,POS,2,2,4,0,0,5,1,0,0,21
